編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLPKLHGGFEQ09DC,4,43.69,農舍,鋼骨構造,106年2月21日,三層,,
RPSNMLSJLHGGFBQ56CC,15,283.48,住商用,鋼筋混凝土造,94年12月26日,四層,,
RPUNMLSKKHGGFCQ86CC,14,27.16,停車空間、住宅、店舖,鋼筋混凝土造,96年6月11日,四層,,
RPPNMLRKLHGGFDQ09CC,,10499.70,辦公室、廠房,鋼骨造,109年9月14日,一層,,
RPQNMLSKLHGGFBQ09CC,23,200.60,住商用,鋼筋混凝土造,87年5月2日,四層,,
RPWNMLTKLHGGFDQ37CC,4,105.87,集合住宅,鋼筋混凝土造,106年4月21日,十六層,,
RPQNMLSKLHGGFBQ09CC,23,23.94,住商用,鋼筋混凝土造,87年5月2日,四層,,
RPWNMLTKLHGGFDQ37CC,4,16.79,本共有之項目有公共服務空間、管委會使用空間、防災中心、大廳、迴廊、頂蓋型開放空間、車道、機車停車空間、台電配電室﹝一﹞﹝二﹞﹝三﹞、排風機房、守衛室、垃圾儲藏室、垃圾車暫停區、緊急發電機室、泳池機房、泳池水箱、公共水箱、雨水蓄留機房、儲藏室、消防泵浦、汙水機房、採光井﹝上方投影﹞、電信室、地下一層車位﹝２３１、２３２﹞等２６項　,鋼筋混凝土造,106年4月21日,十六層,,
RPQNMLSKLHGGFBQ09CC,23,7.98,住商用,鋼筋混凝土造,87年5月2日,四層,,
RPWNMLTKLHGGFDQ37CC,4,29.75,本共有之項目有梯廳、梯廳兼排煙室、排煙室、Ｃ棟水箱、水錶室、電錶室、垃圾暫存、樓梯間、電梯機房、水箱、消防水箱等１１項,鋼筋混凝土造,106年4月21日,十六層,,
RPQNMLSKLHGGFBQ09CC,23,15.33,住商用,鋼筋混凝土造,87年5月2日,四層,,
RPRNMLTKLHGGFCQ76CC,4,1396.29,廠房,鋼骨構造,106年8月18日,一層,,
RPOOMLTKMHGGFDQ76CC,40,129.08,住家用,鋼筋混凝土加強磚造,69年12月16日,三層,,
RPRNMLPLLHGGFDQ56CC,9,197.02,集合住宅,鋼筋混凝土造,101年8月29日,四層,,
RPWNMLSLMHGGFDQ57DC,13,100.00,店舖、住宅、停車空間,鋼筋混凝土造,97年8月4日,五層,,
RPPNMLKKNHGGFDQ58CC,9,201.51,集合住宅,鋼筋混凝土造,101年8月29日,四層,,
RPPNMLOLMHGGFCQ88CC,2,14341.73,工廠、自動倉儲、樓梯間、廁所、設備機房,鋼骨構造、鋼筋混凝土（ＲＣ）,107年11月16日,二層,,
RPUNMLPJNHGGFCQ76CC,28,94.73,住家用,鋼筋混凝土造,81年11月30日,五層,,
RPPNMLOLMHGGFCQ88CC,2,4257.87,工廠（附屬員工餐廳）、工廠（附屬辦公室）、工廠（附屬辦公室及員工宿舍）、電梯間,鋼骨構造、鋼筋混凝土（ＲＣ）,107年11月16日,三層,,
RPPNMLOLMHGGFCQ88CC,2,26.90,警衛室,鋼骨構造、鋼筋混凝土（ＲＣ）,107年11月16日,一層,,
