編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLRJLHIGFAW07DA,1,55.66,集合住宅,鋼筋混凝土造,111年7月28日,五層,二層 陽台,全筆移轉
RPSNMLRJLHIGFAW07DA,1,15.15,集合住宅：本共有部分之項目計有８人份無障礙電梯、梯廳、無障礙樓梯、樓梯間、水塔間等５項。,鋼筋混凝土造,111年7月28日,五層,,持分移轉
RPSNMLNJLHIGFAW66DA,13,20.92,集合住宅,鋼筋混凝土造,98年12月22日,三層,一層,全筆移轉
RPSNMLNJLHIGFAW66DA,13,6.68,共有部分，本共有部分有走廊、樓梯間等２項。,鋼筋混凝土造,98年12月22日,三層,,持分移轉
RPQNMLQKKHIGFAW76DA,,101.44,集合住宅,鋼筋混凝土造,111年10月7日,五層,三層 陽台,全筆移轉
RPQNMLQKKHIGFAW76DA,,18.12,集合住宅：本共有部分之項目有樓梯間、水塔間等２項。,鋼筋混凝土造,111年10月7日,五層,,持分移轉
RPSNMLSKKHIGFAW17DA,8,27.57,集合住宅,鋼筋混凝土造,104年7月23日,三層,二層,全筆移轉
RPSNMLSKKHIGFAW17DA,8,2.39,共有部分：本共有部分之項目計有樓梯間一項。,鋼筋混凝土造,104年7月23日,三層,,持分移轉
RPSNMLSKKHIGFAW17DA,8,2.75,共有部分：本共有部分之項目計有走廊一項。,鋼筋混凝土造,104年7月23日,三層,,持分移轉
RPWNMLSKKHIGFAW57DA,9,26.07,集合住宅,鋼筋混凝土造,102年10月25日,三層,三層 陽台,全筆移轉
RPWNMLSKKHIGFAW57DA,9,4.74,共有部分：本共有部分之項目計有樓梯間、走廊、水箱機房等三項。,鋼筋混凝土造,102年10月25日,三層,,持分移轉
RPVNMLSKKHIGFAW47DA,1,97.95,集合住宅,鋼筋混凝土造,110年10月21日,四層,三層 陽台,全筆移轉
RPVNMLSKKHIGFAW47DA,1,16.63,集合住宅、本共有部分之項目有梯廳、１２人份無障礙電梯、無障礙安全梯、電信室、梯間及機房等６項。,鋼筋混凝土造,110年10月21日,四層,,持分移轉
RPVNMLOKKHIGFAW07DA,2,90.31,集合住宅,鋼筋混凝土造,110年7月23日,五層,五層 陽台,全筆移轉
RPVNMLOKKHIGFAW07DA,2,14.76,店舖、集合住宅：本共有部分之項目計有梯廳、安全梯、無障礙電梯、梯間等四項。,鋼筋混凝土造,110年7月23日,五層,,持分移轉
RPQNMLRKKHIGFAW86DA,5,72.59,集合住宅,鋼筋混凝土造,107年8月17日,六層,二層 陽台,全筆移轉
