鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市金山路與永福三街口,24.29,住,,,1111111,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,87.45,2,1,1,有,無,7240000,80797,一樓平面,15.17,1400000,此3F2合約原為機械車位，與原3F3之平面車位，對調,RPSNMLQKJIHGFAI08CB,金山森藏,1棟3F2號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市金山路與永福三街口,24.22,住,,,1111111,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,82.1,2,1,1,有,無,6470000,79356,其他,10.02,750000,此3F3合約原為平面車位，與原3F2之機械車位，對調,RPTNMLQKJIHGFAI18CB,金山森藏,1棟3F3號
嘉義市,房地(土地+建物),嘉義市嘉義市大統路,151.66,住,,,1111116,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,335.92,4,3,5,有,無,30880000,91927,,0.0,0,,RPRNMLRKJIHGFAI08CB,金石成大砌,E棟6號
嘉義市,房地(土地+建物),嘉義市嘉義市芳安路17巷,32.8,住,,,1111114,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.57,2,2,1,有,無,7780000,95378,,0.0,0,,RPSNMLRKJIHGFAI18CB,好人居Ⅲ,A棟2F2號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市芳安路17巷,51.3,住,,,1111119,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,150.59,3,2,2,有,無,12700000,89454,一樓平面,23.15,1300000,,RPQNMLLLJIHGFAI47CB,好人居Ⅲ,A棟2F9號
嘉義市,房地(土地+建物),嘉義市嘉義市新生路,144.17,住,,,1111116,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,319.35,3,2,2,有,無,37520000,117489,,0.0,0,,RPSNMLNLJIHGFAI87CB,雅典娜+,店棟2號
嘉義市,房地(土地+建物),嘉義市嘉義市新生路,3.83,住,,,1111116,土地1建物1車位0,全,1,店面(店鋪),商業用,鋼筋混凝土造,,11.52,0,0,0,無,無,4160000,361111,,0.0,0,,RPTNMLNLJIHGFAI97CB,雅典娜+,店棟2A號
嘉義市,房地(土地+建物),嘉義市嘉義市芳安路17巷,45.5,住,,,1111126,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.91,3,2,2,有,無,12100000,107165,,0.0,0,,RPQNMLTLJIHGFAI28CB,好人居Ⅲ,A棟5F9號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市彌陀路238巷98弄,23.14,住,,,1111111,土地1建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.8,2,2,1,有,無,6250000,81385,坡道機械,13.22,750000,,RPPNMLKMJIHGFAI37CB,拉斐特三期,4樓D號
嘉義市,房地(土地+建物),嘉義市嘉義市健康三路,120.72,其他,,,1111116,土地2建物1車位0,全,2,透天厝,見其他登記事項,鋼筋混凝土造,,141.94,0,5,3,有,無,13080000,92152,,0.0,0,,RPPNMLMJKIHGFAI47DB,成家,B棟10號
嘉義市,房地(土地+建物),嘉義市嘉義市荖藤宅,28.2,住,,,1111116,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,70.25,1,1,1,有,無,5300000,75445,,0.0,0,,RPPNMLPJKIHGFAI67CB,寓上愛,壹棟2FA7號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市忠孝路798巷,29.4,住,,,1111130,土地1建物1車位2,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.95,3,1,2,有,無,10650000,65687,坡道平面,53.4,2600000,,RPQNMLPJKIHGFAI77CB,未來樹,L3棟7F號
嘉義市,房地(土地+建物),嘉義市嘉義市順興六街,105.11,住,,,1111128,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,165.29,3,3,4,有,無,17880000,108174,,0.0,0,,RPPNMLQJKIHGFAI77CB,松町六,F棟6號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市新生路,27.37,住,,,1111123,土地3建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,190.91,3,2,2,有,無,17090000,88282,坡道平面,13.75,1450000,勃朗峰/7FA1,RPQNMLTJKIHGFAI18CB,勃朗峰、THEONE,A棟1號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市新生路,27.37,住,,,1111117,土地3建物1車位2,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,205.66,3,2,2,有,無,16970000,80549,坡道平面,28.5,2700000,,RPSNMLTJKIHGFAI38CB,勃朗峰、THEONE,A棟1號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,23.91,商,,,1111128,土地1建物1車位2,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,185.48,2,2,2,有,無,12610000,78068,坡道平面,58.54,2700000,,RPTNMLTJKIHGFAI48CB,佳昂?家易,A3棟12號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市彌陀路238巷98弄,37.02,住,,,1111123,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.0,4,2,2,有,無,9150000,79410,坡道機械,13.22,750000,,RPUNMLTJKIHGFAI58CB,拉斐特三期,3樓A號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,40.59,商,,,1111128,土地1建物1車位1,一層,12,店面(店鋪),商業用,鋼筋混凝土造,,239.03,0,0,0,無,無,21780000,97397,坡道平面,29.27,1350000,,RPPNMLLKKIHGFAI37CB,佳昂?家易,S2棟1號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,28.36,商,,,1111128,土地1建物1車位1,一層,14,店面(店鋪),商業用,鋼筋混凝土造,,174.41,0,0,0,無,無,14610000,91360,坡道平面,29.27,1350000,,RPQNMLLKKIHGFAI47CB,佳昂?家易,S6棟1號
嘉義市,房地(土地+建物),嘉義市嘉義市健康九路與湖美十路交叉口,21.13,商,,,1111128,土地1建物1車位0,一層,14,店面(店鋪),商業用,鋼筋混凝土造,,104.7,0,0,0,無,無,9250000,88348,,0.0,0,,RPRNMLLKKIHGFAI57CB,佳昂?家易,S12棟1號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,23.91,商,,,1111128,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.21,2,2,2,有,無,11230000,77832,坡道平面,29.27,1350000,,RPSNMLLKKIHGFAI67CB,佳昂?家易,A2棟9號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,18.35,商,,,1111128,土地1建物1車位2,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.21,2,2,1,有,無,10460000,78646,坡道平面,58.54,2700000,,RPTNMLLKKIHGFAI77CB,佳昂?家易,A5棟10號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111128,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.19,2,2,1,有,無,7320000,69259,坡道平面,29.27,1300000,,RPUNMLLKKIHGFAI87CB,佳昂?家易,D1棟3號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111128,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.19,2,2,1,有,無,7270000,68684,坡道平面,29.27,1300000,,RPVNMLLKKIHGFAI97CB,佳昂?家易,D1棟4號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111128,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.19,2,2,1,有,無,7640000,72941,坡道平面,29.27,1300000,,RPWNMLLKKIHGFAI08CB,佳昂?家易,D1棟5號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111128,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.19,2,2,1,有,無,7640000,73516,坡道平面,29.27,1250000,,RPXNMLLKKIHGFAI18CB,佳昂?家易,D1棟6號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111128,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,115.11,2,2,1,有,無,7880000,76277,坡道平面,28.19,1250000,,RPOOMLLKKIHGFAI37CB,佳昂?家易,D1棟13號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111128,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.19,2,2,1,有,無,7310000,69144,坡道平面,29.27,1300000,,RPPOMLLKKIHGFAI47CB,佳昂?家易,E6棟2號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111128,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.19,2,2,1,有,無,7320000,69259,坡道平面,29.27,1300000,,RPQOMLLKKIHGFAI57CB,佳昂?家易,E6棟3號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,,,1111205,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.56,1,2,1,有,無,8460000,79300,坡道平面,29.27,1300000,,RPROMLLKKIHGFAI67CB,佳昂?家易,C5棟9號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111205,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.19,2,2,1,有,無,7790000,74666,坡道平面,29.27,1300000,,RPSOMLLKKIHGFAI77CB,佳昂?家易,D1棟8號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111205,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.19,2,2,1,有,無,7800000,75357,坡道平面,29.27,1250000,,RPTOMLLKKIHGFAI87CB,佳昂?家易,D1棟10號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,,,1111205,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.98,2,2,1,有,無,8320000,76546,坡道平面,29.27,1300000,,RPUOMLLKKIHGFAI97CB,佳昂?家易,E1棟11號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111205,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.81,2,2,1,有,無,7410000,72865,坡道平面,29.27,1250000,,RPVOMLLKKIHGFAI08CB,佳昂?家易,E3棟3號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111205,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.81,2,2,1,有,無,7790000,76768,坡道平面,29.27,1300000,,RPWOMLLKKIHGFAI18CB,佳昂?家易,E3棟7號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111205,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.81,2,2,1,有,無,7850000,77478,坡道平面,29.27,1300000,,RPXOMLLKKIHGFAI28CB,佳昂?家易,E3棟9號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111205,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.19,2,2,1,有,無,7270000,68684,坡道平面,29.27,1300000,,RPOPMLLKKIHGFAI47CB,佳昂?家易,E6棟4號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111205,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.19,2,2,1,有,無,7800000,75357,坡道平面,29.27,1250000,,RPPPMLLKKIHGFAI57CB,佳昂?家易,E6棟10號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,17.24,商,,,1111128,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.98,2,2,1,有,無,7800000,71421,坡道平面,29.27,1250000,,RPPNMLMKKIHGFAI47CB,佳昂?家易,E1棟4號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市宣信街,20.92,住,,,1111208,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.23,3,2,2,有,無,11800000,105048,坡道機械,15.04,750000,,RPSNMLNKKIHGFAI87CB,漢昇 築城,H棟H5號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市東區五福街,36.24,住,,,1111213,土地2建物1車位1,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.04,3,2,2,有,無,8500000,74738,坡道機械,22.0,500000,,RPPNMLQKKIHGFAI87CB,森擎集合住宅,1F號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市東區五福街,37.82,住,,,1111208,土地2建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,147.37,3,2,2,有,無,9800000,74976,坡道平面,32.0,1150000,,RPQNMLQKKIHGFAI97CB,森擎集合住宅,5A號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康12路,39.87,住,,,1111203,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,見其他登記事項,,161.22,3,2,2,有,無,10880000,72897,坡道平面,28.43,1200000,房屋面積以地政機關登記完竣之面積為準,RPPNMLKLKIHGFAI37CB,御安旺景3,4B1棟0號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康12路,32.23,住,,,1111211,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,見其他登記事項,,135.76,2,2,2,有,無,9020000,72859,坡道平面,28.43,1200000,房屋面積以地政機關登記完竣之面積為準,RPQNMLKLKIHGFAI47CB,御安旺景3,5C5棟0號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,18.35,商,,,1111212,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,127.94,2,2,1,有,無,8950000,78038,坡道平面,29.27,1250000,,RPPNMLOLKIHGFAI77CB,佳昂?家易,A5棟9號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111212,土地1建物1車位1,一層,14,店面(店鋪),商業用,鋼筋混凝土造,,108.92,0,0,0,無,無,8380000,88261,坡道平面,29.27,1350000,,RPQNMLOLKIHGFAI87CB,佳昂?家易,S10棟1號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,22.8,商,,,1111212,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.53,3,2,2,有,無,10650000,77748,坡道平面,29.27,1300000,,RPRNMLOLKIHGFAI97CB,佳昂?家易,E2棟9號
嘉義市,房地(土地+建物)+車位,嘉義市嘉義市健康九路與湖美十路交叉口,16.13,商,,,1111212,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.19,2,2,1,有,無,7690000,74091,坡道平面,29.27,1250000,,RPSNMLOLKIHGFAI08CB,佳昂?家易,D1棟7號
