鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
內埔鄉,房地(土地+建物),屏東縣內埔鄉壽比路２６９號２樓之５,6.47,,鄉村區,乙種建築用地,1111109,土地1建物1車位0,二層,5,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,0920501,21.63,1,1,1,有,有,有,3500,162,,0.0,0,此為屏東縣政府社會住宅包租代管計畫。水電瓦斯費及每月管理費550元由承租人負擔。,RPTNMLOKJIHGFCT76CC
屏東市,建物,屏東縣屏東市民和二路４８之７號六樓,0.0,住,,,1111105,土地0建物1車位0,六層,8,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0960530,16.13,1,0,1,有,有,有,3800,236,,0.0,0,,RPQOMLPKJIHGFAT09CC
內埔鄉,房地(土地+建物),屏東縣內埔鄉光明路５４７號,89.04,商,,,1111116,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0811224,252.89,4,2,3,有,無,有,25000,99,,0.0,0,,RPSNMLQKJIHGFCT86CC
內埔鄉,建物,屏東縣內埔鄉南山路８８號二樓之５０,0.0,,鄉村區,乙種建築用地,1111109,土地0建物1車位0,二層,6,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0930712,21.84,1,0,1,有,有,有,3500,160,,0.0,0,,RPWNMLQKJIHGFCT27CC
內埔鄉,建物,屏東縣內埔鄉南山路８８號五樓之３５,0.0,,鄉村區,乙種建築用地,1111110,土地0建物1車位0,五層,6,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0930712,18.66,1,0,1,有,有,有,3000,161,,0.0,0,,RPXNMLQKJIHGFCT37CC
屏東市,建物,屏東縣屏東市民和二路４８之１６號六樓,0.0,住,,,1111113,土地0建物1車位0,六層,8,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0960530,17.29,1,0,1,有,有,有,4000,231,,0.0,0,,RPPNMLRKJIHGFAT09CC
屏東市,建物,屏東縣屏東市民和二路４８之７號七樓,0.0,住,,,1111112,土地0建物1車位0,七層,8,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0960530,16.13,1,0,1,有,有,有,4000,248,,0.0,0,,RPRNMLRKJIHGFAT66CC
屏東市,建物,屏東縣屏東市公裕街３５３巷３８之３０號二樓,0.0,住,,,1111111,土地0建物1車位0,二層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970305,13.73,1,0,1,有,有,有,3500,255,,0.0,0,,RPTNMLRKJIHGFAT86CC
屏東市,房地(土地+建物),屏東縣屏東市崇德一路２０２巷２號,72.0,住,,,1111116,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0710528,115.65,4,2,3,有,無,有,15000,130,,0.0,0,,RPOOMLRKJIHGFAT09CC
枋寮鄉,建物,屏東縣枋寮鄉中山路３７之５號,0.0,其他,,,1111108,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0960205,67.39,0,1,1,有,無,無,8500,126,,0.0,0,,RPPNMLSKJIHGFFT07CC
屏東市,房地(土地+建物),屏東縣屏東市民族路２１０-１號,197.0,住,,,1111101,土地2建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0701230,305.2,4,2,3,有,無,無,25000,82,,0.0,0,,RPPNMLTKJIHGFAT66CC
屏東市,建物,屏東縣屏東市公裕街３５３巷３８之６號二樓,0.0,住,,,1111116,土地0建物1車位0,二層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970305,13.73,1,0,1,有,有,有,3500,255,,0.0,0,,RPPNMLNLJIHGFAT78CC
屏東市,房地(土地+建物),屏東縣屏東市徐州路１４８之２號,21.5,住,,,1111116,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0790417,78.03,3,2,2,有,無,有,8000,103,,0.0,0,,RPSNMLPLJIHGFAT66CC
內埔鄉,建物,屏東縣內埔鄉南山路８８號三樓之５２,0.0,,鄉村區,乙種建築用地,1111114,土地0建物1車位0,三層,6,套房(1房1廳1衛),見使用執照,鋼筋混凝土造,0930712,19.39,1,0,1,有,有,有,3200,165,,0.0,0,,RPPNMLPLJIHGFCT56CC
