鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings
鹿谷鄉,房地(土地+建物)+車位,南投縣鹿谷鄉中寮路與八德街交叉口,22.99,住,,,1100813,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.53,1,2,1,有,無,5900000,68192,坡道平面,34.14,1100000,,RPPNMLQLQHGGFDM09CB,自在溪頭,A棟1號
鹿谷鄉,房地(土地+建物)+車位,南投縣鹿谷鄉中寮路與八德街交叉口,28.16,住,,,1100818,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.37,2,2,2,有,無,6900000,66102,坡道平面,34.14,1200000,,RPQNMLQLQHGGFDM56CB,自在溪頭,B棟5號
埔里鎮,房地(土地+建物),南投縣埔里鎮福長路,108.46,,一般農業區,甲種建築用地,1100811,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,137.02,4,2,3,有,無,8000000,58386,,0.0,0,,RPQNMLQJRHGGFCM09DB,戀戀溫泉,A棟2號
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮石川路,27.4,,鄉村區,乙種建築用地,1100811,土地6建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.5,2,2,1,有,無,5800000,60884,坡道機械,19.0,290000,,RPQNMLRJRHGGFBM98CB,澄玉,1棟4C號
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,93.34,住,,,1100811,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,180.79,4,2,5,有,無,11960000,66154,,0.0,0,,RPRNMLSJRHGGFBM56CB,昌祐大聚,B棟6號
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,93.34,住,,,1100812,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,180.79,4,2,5,有,無,11980000,66265,,0.0,0,,RPSNMLSJRHGGFBM66CB,昌祐大聚,B棟7號
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,89.76,住,,,1100817,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,174.25,4,2,5,有,無,11500000,65997,,0.0,0,,RPTNMLSJRHGGFBM76CB,昌祐大聚,C棟1號
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,75.39,住,,,1100812,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,150.05,4,2,5,有,無,9800000,65312,,0.0,0,,RPUNMLSJRHGGFBM86CB,昌祐大聚,B棟20號
草屯鎮,房地(土地+建物),南投縣草屯鎮御富路與東山路口,89.76,住,,,1100818,土地6建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,174.25,4,2,5,有,無,11760000,67489,,0.0,0,,RPWNMLSJRHGGFBM07CB,昌祐大聚,C棟6號
鹿谷鄉,房地(土地+建物),南投縣鹿谷鄉廣興段356地號,23.41,住,,,1100816,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,63.89,1,2,1,有,無,4300000,67303,,0.0,0,,RPQNMLTJRHGGFDM86DB,愛上溪頭II,B棟5號
南投市,房地(土地+建物),南投縣南投市華陽路,21.98,住,,,1100820,土地6建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.45,2,2,1,有,無,4680000,54135,,0.0,0,,RPTNMLKKRHGGFAM58CB,首富京站,B2棟11號
南投市,房地(土地+建物),南投縣南投市華陽路,21.98,住,,,1100819,土地6建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,86.45,2,2,1,有,無,4680000,54135,,0.0,0,,RPUNMLKKRHGGFAM68CB,首富京站,B2棟12號
草屯鎮,房地(土地+建物),南投縣草屯鎮青宅巷,95.19,,特定農業區,甲種建築用地,1100814,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,166.97,4,2,3,有,無,9000000,53902,,0.0,0,,RPQNMLKKRHGGFBM38CB,陶淵明(禮遇2),1棟C2號
草屯鎮,房地(土地+建物),南投縣草屯鎮青宅巷,102.36,,特定農業區,甲種建築用地,1100812,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,178.25,4,2,3,有,無,9100000,51052,,0.0,0,,RPRNMLKKRHGGFBM48CB,陶淵明(禮遇2),1棟C6號
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段,87.12,住,,,1100814,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,155.37,4,3,3,有,無,9550000,61466,,0.0,0,,RPOOMLLKRHGGFBM38CB,富春新墅,B棟17號
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段,85.87,住,,,1100824,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,155.37,4,3,3,有,無,9780000,62947,,0.0,0,,RPPOMLLKRHGGFBM48CB,富春新墅,B棟9號
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段,62.32,住,,,1100830,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,136.53,4,3,3,有,無,8500000,62257,,0.0,0,,RPQOMLLKRHGGFBM58CB,富春新墅,C棟5號
草屯鎮,房地(土地+建物),南投縣草屯鎮富頂路一段,74.76,住,,,1100904,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,154.05,4,3,3,有,無,9500000,61668,,0.0,0,,RPROMLLKRHGGFBM68CB,富春新墅,C棟10號
南投市,房地(土地+建物),南投縣南投市南崗二路199巷,85.41,住,,,1100814,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,171.57,5,2,4,有,無,9700000,56537,,0.0,0,,RPPNMLLKRHGGFAM48EB,世紀香頌,B2號
南投市,房地(土地+建物)+車位,南投縣南投市彰南路一段,29.99,,鄉村區,乙種建築用地,1100822,土地1建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.08,3,2,2,有,無,6330000,56478,升降機械,0.0,700000,,RPPNMLOKRHGGFAM58CB,遇見愛,B6棟8F號
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮石川路,33.4,,鄉村區,乙種建築用地,1100905,土地6建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,139.25,3,2,2,有,無,7450000,60727,一樓平面,28.92,750000,交易總價含下列非屬預售屋價格之費用:含裝潢費；,RPPNMLOKRHGGFBM68CB,澄玉,1棟6B號
草屯鎮,房地(土地+建物)+車位,南投縣草屯鎮石川路,24.36,,鄉村區,乙種建築用地,1100828,土地6建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.47,2,2,1,有,無,5300000,60271,坡道機械,19.0,450000,交易總價含下列非屬預售屋價格之費用:含裝潢費；,RPQNMLOKRHGGFBM78CB,澄玉,1棟6F號
南投市,房地(土地+建物)+車位,南投縣南投市彰南路一段,29.99,,鄉村區,乙種建築用地,1100830,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.08,3,2,2,有,無,6400000,57102,升降機械,0.0,550000,,RPPNMLQKRHGGFAM78CB,遇見愛,B6棟3F號
草屯鎮,房地(土地+建物),南投縣草屯鎮碧峰段1537-12地號,101.11,,鄉村區,乙種建築用地,1100823,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,178.75,4,2,5,有,無,12680000,70937,,0.0,0,,RPPNMLRKRHGGFBM98CB,元弘愛家,A棟9號
