鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新竹市,建物,新竹市新竹市東竹路４６號十五樓,0.0,其他,,,1100805,土地0建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090714,175.67000000000002,3,2,2,有,有,有,27000,154,坡道平面,0.0,0,車位面積無法分算。,RPXNMLLKQHGGFAO66CC
新竹市,建物,新竹市香北路２２６號,0.0,住,,,1100806,土地0建物0車位0,一層,5,店面(店鋪),人行道、店舖、住宅,鋼筋混凝土造,0790907,54.43,0,0,0,無,無,無,25000,459,,0.0,0,裝修期31天免租金,RPSPMLLKQHGGFAO98CC
新竹市,建物,新竹市新竹市東大路一段３９巷３３號四樓之６,0.0,住,,,1100806,土地0建物1車位1,四層,9,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0970701,54.16,1,0,1,有,有,有,15500,358,坡道機械,16.43,2000,,RPOQMLLKQHGGFAO68CC
新竹市,建物,新竹市新竹市東區仁愛街７５巷２號三樓,35.3,住,,,1100812,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720812,82.8,3,2,2,有,無,有,16500,199,,0.0,0,,RPSOMLNKQHGGFAO09CC
新竹市,建物,新竹市新竹市光華東街３６之１號,0.0,住,,,1100807,土地0建物1車位0,一層,7,店面(店鋪),商業用,鋼筋混凝土造,,102.71000000000001,0,1,1,有,無,無,38000,370,,0.0,0,租期內含免租裝潢期。,RPPPMLNKQHGGFAO88CC
新竹市,建物,新竹市新竹市鐵道路一段２８巷７１號十一樓,0.0,其他,,,1100809,土地0建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1020916,154.0,3,2,2,有,有,有,30000,195,坡道平面,0.0,0,車位面積無法分算。,RPUPMLNKQHGGFAO76CC
新竹市,建物,新竹市新竹市勝利路２１４巷７號２樓,0.0,商,,,1100806,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690610,85.81,3,2,1,有,無,有,13000,151,,0.0,0,,RPXNMLQKQHGGFAO17CC
新竹市,建物,新竹市新竹市自由路１０９號９樓之３,0.0,商,,,1100806,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0801231,41.45,1,1,1,有,有,有,8800,212,,0.0,0,,RPOOMLQKQHGGFAO98CC
新竹市,建物,新竹市新竹市武陵西二路２１號４樓,0.0,住,,,1100810,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710819,86.13,3,2,2,有,無,有,8000,93,,0.0,0,,RPPOMLQKQHGGFAO09CC
新竹市,建物,新竹市新竹市食品路５１巷４號４樓,0.0,其他,,,1100813,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690515,105.72,3,2,1,有,無,有,13000,123,,0.0,0,,RPVPMLQKQHGGFAO17CC
新竹市,建物,新竹市新竹市東新路１４６號二樓之６,0.0,其他,,,1100815,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090928,128.52,2,2,1,有,有,有,26000,202,,0.0,0,,RPSOMLRKQHGGFAO86CC
