編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVOMLLJRHHGFAD08DA,27,13.74,共有部份,鋼筋混凝土造,84年7月4日,十八層,,持分移轉
RPVOMLLJRHHGFAD08DA,27,29.77,住家用,鋼筋混凝土造,84年7月4日,十八層,十五層 陽台,全筆移轉
RPOOMLSJQHHGFAD97DA,47,69.20,住家用,加強磚造,64年3月22日,二層,一層 二層,全筆移轉
RPQNMLKKQHHGFGD97DA,22,130.97,教室、活動室、辦公室、廚房,鋼鐵造,89年9月19日,一層,一層,持分移轉
RPSOMLPJQHHGFHD78DA,,110.40,住家用,加強磚造,65年6月0日,三層,一層 二層 三層,全筆移轉
RPPNMLKKQHHGFAD37EA,,81.05,住家用,磚瓦造,51年0月0日,二層,一層 二層,全筆移轉
RPRNMLQKQHHGFKD56EA,29,117.43,住家用,鋼筋混凝土造,82年5月26日,八層,五層 陽台,全筆移轉
RPRNMLQKQHHGFKD56EA,29,63.71,共有部份,鋼筋混凝土造,82年5月26日,八層,,持分移轉
RPQOMLLKQHHGFGD18DA,,272.68,住家用,鋼筋混凝土造,111年4月12日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPTNMLQKQHHGFDD58DA,28,86.31,住家用,鋼筋混凝土造,83年12月27日,十四層,五層 陽台,全筆移轉
RPTNMLQKQHHGFDD58DA,28,25.70,共有部份,鋼筋混凝土造,83年12月27日,十四層,,持分移轉
RPQNMLQJQHHGFGD48DA,26,88.26,住家用,鋼筋混凝土造,85年9月16日,十三層,十層 陽台 通道,全筆移轉
RPQNMLQJQHHGFGD48DA,26,18.70,共有部份,鋼筋混凝土造,85年9月16日,十三層,,持分移轉
RPQNMLQJQHHGFGD48DA,26,8.13,共有部份,鋼筋混凝土造,85年9月16日,十三層,,持分移轉
RPSOMLPKQHHGFGD78DA,45,89.60,住家用,加強磚造,66年8月30日,二層,一層 二層,全筆移轉
RPROMLPKQHHGFGD68DA,28,209.62,住家用,鋼筋混凝土造,83年5月18日,三層,一層 二層 三層 陽台 屋頂突出物 夾層,全筆移轉
