鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
花蓮市,房地(土地+建物),花蓮縣花蓮市國興五街６９號四樓之一,49.38,住,,,1110802,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110630,152.71,3,2,2,有,無,11110000,72752,,0.0,0,共有部份含車位,RPQPMLPJQHHGFAU07DA,93.14,0.0,13.31,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市國興五街６９號五樓之一,49.38,住,,,1110802,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110630,152.71,3,2,2,有,無,11790000,77205,,0.0,0,共有部份含車位,RPQNMLSJQHHGFAU17DA,93.14,0.0,13.31,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市國興五街６９號三樓之一,49.38,住,,,1110802,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110630,152.71,3,2,2,有,無,11110000,72752,,0.0,0,共有部份含車位,RPRNMLSJQHHGFAU27DA,93.14,0.0,13.31,有,
富里鄉,土地,新莊段47地號,1682.73,,山坡地保育區,農牧用地,1110801,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,594,,0.0,0,,RPQNMLMJQHHGFCU76DA,0.0,0.0,0.0,無,
吉安鄉,土地,仁和段757地號,65.48,,特定農業區,甲種建築用地,1110804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2470000,37721,,0.0,0,,RPWOMLOJQHHGFAU47DA,0.0,0.0,0.0,無,0001
玉里鎮,土地,觀音山段3633地號,4241.0,,山坡地保育區,農牧用地,1110801,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3100000,731,,0.0,0,,RPQNMLPJQHHGFCU07DA,0.0,0.0,0.0,無,0002
花蓮市,房地(土地+建物),花蓮縣花蓮市國興五街６９號四樓之二,49.38,住,,,1110802,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110630,146.47,3,2,2,有,無,10870000,74213,,0.0,0,共有部份含車位,RPPNMLSJQHHGFAU07DA,88.42,0.0,11.79,有,
秀林鄉,土地,克尼布段48地號,154.52,住,,,1110803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,4530,,0.0,0,,RPPQMLPKQHHGFAU17DA,0.0,0.0,0.0,無,
萬榮鄉,土地,新白陽段1216地號,4402.83,,山坡地保育區,農牧用地,1110801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,260000,59,,0.0,0,,RPTNMLSJQHHGFBU57DA,0.0,0.0,0.0,無,0003
