編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPVNMLLJQHHGFAN88DA,28,107.93,住家用,鋼筋混凝土造,83年10月14日,七層,五層 陽台 花台,全筆移轉
RPVNMLLJQHHGFAN88DA,28,45.04,梯間、門廳、防空避難室,鋼筋混凝土造,83年10月14日,七層,,持分移轉
RPQNMLTJQHHGFCN76DA,26,101.76,住家用,鋼筋混凝土造,85年4月18日,七層,五層 陽台,全筆移轉
RPQNMLTJQHHGFCN76DA,26,30.00,梯間、機械室、水塔、避難室兼停車空間,鋼筋混凝土造,85年4月18日,七層,,持分移轉
RPWNMLSKQHHGFAN17DA,46,85.60,住家用,鋼筋混凝土加強磚造,65年4月8日,二層,一層 二層,全筆移轉
RPVNMLPKQHHGFAN76DA,35,134.49,住工用,鋼筋混凝土造,76年9月29日,二層,一層 二層 屋頂突出物,全筆移轉
RPPNMLTKQHHGFDN86DA,33,121.94,住家用,鋼筋混凝土造,78年9月18日,三層,一層 二層 三層,全筆移轉
RPPNMLRJQHHGFGN86DA,25,106.82,住家用,加強磚造,86年6月30日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPUNMLTKQHHGFAN07DA,49,118.46,住家用,鋼筋混凝土加強磚造,62年11月1日,二層,一層 二層 騎樓,全筆移轉
RPPNMLTKQHHGFGN17DA,42,94.80,國民住宅,鐵筋加強磚造,69年6月2日,二層,一層 二層,全筆移轉
RPQOMLMLQHHGFAN78DA,30,36.92,辦公室,鋼筋混凝土造,81年7月11日,十六層,十一層 陽台,全筆移轉
RPQOMLMLQHHGFAN78DA,30,4.59,防空避難室兼停車空間,鋼筋混凝土造,81年7月11日,十六層,,持分移轉
RPQOMLMLQHHGFAN78DA,30,6.68,梯間,鋼筋混凝土造,81年7月11日,十六層,,持分移轉
RPPNMLOKQHHGFAN68DA,45,102.09,住家用,加強磚造,66年2月5日,二層,一層 二層,全筆移轉
RPSNMLRKQHHGFBN76DA,,252.84,停車空間、住宅,鋼筋混凝土造,111年2月18日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPOMLMLQHHGFAN68DA,47,91.80,住家用,鋼筋混凝土加強磚造,64年8月4日,二層,一層 二層,全筆移轉
RPWNMLTKQHHGFEN67DA,28,18.00,住家用,鋼筋混凝土造,83年7月11日,五層,三層,全筆移轉
RPWNMLTKQHHGFEN67DA,28,7.32,共有部份,鋼筋混凝土造,83年7月11日,五層,,持分移轉
RPRNMLOLQHHGFFN86DA,5,143.52,住宅,鋼筋混凝土加強磚造,106年4月7日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPOOMLPKQHHGFHN86DA,1,224.56,騎樓、停車空間、住宅,鋼筋混凝土造,110年2月8日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPSNMLNLQHHGFFN86DA,1,177.23,住宅,鋼筋混凝土造,110年11月8日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPTNMLMLQHHGFBN09DA,32,194.79,住家用,鋼筋混凝土造,79年2月13日,三層,一層 二層 三層,全筆移轉
RPPOMLMKQHHGFAN58DA,44,140.32,住家用,加強磚造,67年5月4日,二層,一層 二層,全筆移轉
RPQNMLNLQHHGFDN09DA,,69.20,集合住宅,鋼筋混凝土造,111年4月18日,十四層,八層 陽台 雨遮,全筆移轉
RPQNMLNLQHHGFDN09DA,,70.14,本共有部分係依使用執照之建築概要表記載項目有停車空間、機械室、水箱、安全梯、梯廳、污水機房、消防機房、防空避難室兼停車空間、機車停車空間、台電配電室、緊急發電機房、電信機房、公共服務空間、污物處理室、外廊、排煙室、戶外安全梯、社區游泳池、管委會使用空間、梯間、泳池機房等２１項、,鋼筋混凝土造,111年4月18日,十四層,,持分移轉
RPUNMLOLQHHGFDN96DA,,176.83,住宅、停車空間,鋼筋混凝土造,111年4月29日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPVNMLOLQHHGFDN07DA,,218.61,住宅、停車空間,鋼筋混凝土造,111年4月29日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPWNMLOLQHHGFDN17DA,,218.37,住宅、停車空間,鋼筋混凝土造,111年4月29日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPVNMLNLQHHGFAN66DA,27,188.83,住家用,鋼筋混凝土造,84年8月11日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPTOMLPLQHHGFAN76DA,41,63.76,住家用,鋼筋混凝土造,70年12月29日,五層,四層,全筆移轉
RPTOMLPLQHHGFAN76DA,41,3.58,公共設施梯間,鋼筋混凝土造,70年12月29日,五層,,持分移轉
RPPNMLPLQHHGFAN88DA,24,194.42,工業用,鋼造,88年1月12日,一層,一層,全筆移轉
RPTNMLSKQHHGFCN07DA,41,262.96,雞舍農舍,磚造,70年5月2日,一層,一層,全筆移轉
RPOOMLSKQHHGFCN66DA,2,228.15,店鋪、住宅、停車空間、騎樓、樓梯間,鋼筋混凝土造,109年10月22日,三層,一層 二層 三層 陽台 騎樓 見其他登記事項,全筆移轉
RPQNMLOLQHHGFCN09DA,2,266.05,騎樓、停車空間、樓梯間、住宅,鋼筋混凝土造,110年1月14日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項,全筆移轉
RPSNMLQLQHHGFGN27DA,27,41.89,梯間．汽車坡道．停車場．門廳．避難室（公共設施）,鋼筋混凝土造,84年5月26日,八層,,持分移轉
RPSNMLQLQHHGFGN27DA,27,94.83,住家用,鋼筋混凝土造,84年5月26日,八層,三層 陽台 露台,全筆移轉
RPQNMLQLQHHGFEN86DA,2,161.11,住宅、樓梯間,鋼筋混凝土造,110年2月3日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPPNMLOLQHHGFHN86DA,43,112.00,住商用,加強磚造,68年5月12日,二層,一層 二層 騎樓,全筆移轉
RPPNMLPKQHHGFCN98DA,24,57.80,避難室兼停車空間，雨遮，梯間，機械室，水箱,鋼筋混凝土造,88年1月14日,八層,,持分移轉
RPPNMLPKQHHGFCN98DA,24,101.06,住家用,鋼筋混凝土造,88年1月14日,八層,四層 陽台,全筆移轉
RPOOMLPLQHHGFDN56DA,26,15.73,住家用,鋼筋混凝土造,85年2月12日,十三層,六層 陽台,全筆移轉
RPQNMLPLQHHGFCN56DA,29,86.91,住家用,鋼筋混凝土造,82年4月22日,七層,三層 陽台,全筆移轉
RPOOMLPLQHHGFDN56DA,26,8.32,陽台、水塔、車道、機械室、梯間、機房、電梯、樓梯、受電室,鋼筋混凝土造,85年2月12日,十三層,,持分移轉
