編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUNMLSJKHGGFBC77DA,22,23.85,住家用,鋼筋混凝土造,88年1月14日,十六層,十一層 陽台,全筆移轉
RPUNMLSJKHGGFBC77DA,22,5.76,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPUNMLSJKHGGFBC77DA,22,.30,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPUNMLSJKHGGFBC77DA,22,1.37,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPUNMLSJKHGGFBC77DA,22,.57,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPUNMLSJKHGGFBC77DA,22,.29,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPPNMLMLKHGGFBC96EA,37,24.93,住家用,鋼筋混凝土造,72年12月14日,三層,一層 二層 三層 陽台 防空避難室 地下一層,持分移轉
RPWOMLNLKHGGFBC77DA,24,24.03,住家用,鋼筋混凝土造,85年11月29日,二十三層,三層 陽台,全筆移轉
RPWOMLNLKHGGFBC77DA,24,3.89,共用部份,鋼筋混凝土造,85年11月29日,二十三層,,持分移轉
RPWOMLNLKHGGFBC77DA,24,1.57,共用部份,鋼筋混凝土造,85年11月29日,二十三層,,持分移轉
RPWOMLNLKHGGFBC77DA,24,1.79,共用部份,鋼筋混凝土造,85年11月29日,二十三層,,持分移轉
RPOPMLOLKHGGFCC27DA,5,13.47,本共有部分之項目為排煙室、特別安全梯、緊急昇降機、機房、樓梯間、消防水箱、水箱、電梯機房、消防中繼機房、陽台、中繼室、中繼自來水箱、雨遮、中繼消防水箱、消防泵浦室、機電空間、安全梯  、發電機室、電信室、台電配電場所、大廳、行動不便者電梯、電梯  、１Ｆ門廳、２Ｆ門廳、３Ｆ門廳、台電管道間、消防幫浦室、泵浦  、走道、停車空間、配電箱、資源回收區、４Ｆ門廳、廚餘冷藏室、  不可回收垃圾區、緊急升降機、梯廳、電信機房、５Ｆ門廳、防空避難室兼停車空間、台電專用管道、雨水回收區、雨水收集槽、雨水回收及噴灌機房、６Ｆ門廳、游泳池及中庭景觀池機房、消防幫浦機房  、電信機房室、垃圾處理空間、７Ｆ門廳、機車位、社區中心、防災中心、水景機房等共５５項。,鋼筋混凝土造,105年1月24日,二十五層,,持分移轉
RPPPMLPLKHGGFCC47DA,26,40.12,住家用,鋼筋混凝土造,84年8月1日,十二層,十層 陽台 花台,全筆移轉
RPPPMLPLKHGGFCC47DA,26,7.42,共用部份,鋼筋混凝土造,84年8月1日,十二層,,持分移轉
RPPPMLPLKHGGFCC47DA,26,1.88,共用部份,鋼筋混凝土造,84年8月1日,十二層,,持分移轉
RPOOMLRKKHGGFCC37DA,5,383.70,一層：停車空間．二至五層：集合住宅．屋頂突一層：樓梯間．,鋼筋混凝土造,104年12月6日,五層,一層 二層 三層 四層 五層 陽台 雨遮 見其他登記事項,全筆移轉
RPOOMLRKKHGGFCC37DA,5,15.72,本建物共有部分之項目有管理員室．污水處理設備．中水池．機房．受水池．樓梯間．社區活動中心．蓄水池．水箱．陽台．雨遮等共１１項,鋼筋混凝土造,104年12月6日,四層,,持分移轉
RPWNMLNJLHGGFCC67DA,26,98.38,住家用,鋼筋混凝土造,84年1月17日,五層,二層 陽台,全筆移轉
RPWNMLNJLHGGFCC67DA,26,15.31,共用部份,鋼筋混凝土造,84年1月17日,五層,,持分移轉
RPWNMLNJLHGGFCC67DA,26,2.91,壹層：辦公室．超級市場；貳層至肆層：辦公室,鋼筋混凝土造,84年1月17日,四層,一層 二層 三層 四層 陽台 水箱 電梯樓梯間 停車場 機械房 露台 地下二層,持分移轉
RPQNMLMJLHGGFBC96EA,22,24.14,住家用,鋼筋混凝土造,88年1月14日,十四層,二層 陽台,全筆移轉
RPQNMLMJLHGGFBC96EA,22,5.34,共用部份,鋼筋混凝土造,88年1月14日,十四層,,持分移轉
RPQNMLMJLHGGFBC96EA,22,1.90,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPQNMLMJLHGGFBC96EA,22,.57,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPQNMLMJLHGGFBC96EA,22,.29,共用部份,鋼筋混凝土造,88年1月14日,十六層,,持分移轉
RPOPMLNLKHGGFBC07DA,51,68.10,住家用,加強磚造,59年7月21日,四層,四層,全筆移轉
RPQOMLTKKHGGFBC67DA,29,92.80,住家用,鋼筋混凝土造,80年11月28日,五層,五層 陽台,全筆移轉
RPQOMLTKKHGGFBC67DA,29,1.75,共用部份,鋼筋混凝土造,80年11月28日,五層,,持分移轉
