編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRQMLLKJIPFFBB97CC,10,94.56,住家用,鋼筋混凝土造,99年9月9日,十八層,,
RPRPMLLKJIPFFBB87CC,22,69.75,住家用,鋼筋混凝土造,87年10月19日,十二層,,
RPRQMLLKJIPFFBB97CC,10,22.55,本共有部份係依使用執照之建築概要表記載項目有，停車空間，樓梯間，昇降機間，消防機房兼污水機房，排煙室，水箱，機車停車區，防空避難室兼停車空間，台電配電室，緊急發電機室，車道，電信室等１２項,鋼筋混凝土造,99年9月9日,十八層,,
RPRPMLLKJIPFFBB87CC,22,22.39,共有部份,鋼筋混凝土造,87年10月19日,十二層,,
RPRQMLLKJIPFFBB97CC,10,21.34,本共有部份係依使用執照之建築概要表記載項目有，人行道，管委會管理室，門廳，樓梯間，昇降機間，排煙室，透空遮牆，水箱，電梯機房，車道，機房，管委會使用空間，開放空間，外廊，管委會休憩室，管委會交誼廳，管委會閱覽室，垃圾集中處等１８項。,鋼筋混凝土造,99年9月9日,十八層,,
RPPQMLLKJIPFFBB77CC,39,44.40,人行道、店房,鐵架造,70年11月2日,一層,,
RPVPMLLKJIPFFBB28CC,25,33.83,住家用,鋼筋混凝土造,84年5月26日,十六層,,
RPUQMLLKJIPFFBB28CC,2,61.59,集合住宅,鋼筋混凝土造,107年11月30日,十五層,,
RPSQMLLKJIPFFBB08CC,2,61.59,集合住宅,鋼筋混凝土造,107年11月30日,十五層,,
RPVQMLLKJIPFFBB38CC,2,61.59,集合住宅,鋼筋混凝土造,107年11月30日,十五層,,
RPWQMLLKJIPFFBB48CC,2,61.59,集合住宅,鋼筋混凝土造,107年11月30日,十五層,,
RPUOMLLKJIPFFDB28CC,2,157.60,工業用,鋼骨造,107年12月21日,一層,,
RPWNMLLKJIPFFCB28CC,24,101.46,辦公室、店舖、集合住宅,鋼筋混凝土造,86年3月27日,十三層,,
RPTOMLLKJIPFFDB18CC,2,170.34,工業用,鋼骨造,107年12月21日,一層,,
RPPOMLLKJIPFFAB47CC,25,20.04,集合住宅,鋼筋混凝土造,85年5月6日,十八層,,
