鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
內湖區,建物,臺北市內湖區基湖路１０巷５２號３樓,0.0,工,,,1101101,土地0建物1車位0,三層,8,辦公商業大樓,工業用,鋼筋混凝土造,0880415,262.52,7,1,0,有,有,有,80000,305,,0.0,0,,RPUNMLLKJIGGFCA17CC
中山區,建物,臺北市中山區吉林路２４號６樓之２,0.0,住,,,1101029,土地0建物1車位0,六層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0661227,94.03,2,1,0,有,有,有,37000,393,,0.0,0,,RPXNMLLKJIGGFCA47CC
內湖區,建物,臺北市內湖區環山路二段２６巷４號四樓,0.0,住,,,1101029,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701001,93.00999999999999,3,1,1,有,無,有,27000,290,,0.0,0,國家住宅及都市更新中心110年社會住宅包租代管第三期計畫,RPSOMLLKJIGGFCA07CC
中山區,建物,臺北市中山區新生北路二段６６號七樓之２４,0.0,商,,,1101103,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0690721,23.759999999999998,1,0,1,有,有,有,7500,316,,0.0,0,國家住宅及都市更新中心110年社會住宅包租代管第三期計畫,RPTOMLLKJIGGFCA17CC
中山區,建物,臺北市中山區南京東路二段１３７號５樓,0.0,商,,,1101012,土地0建物0車位0,五層,14,辦公商業大樓,商業用,鋼筋混凝土造,0670810,139.33999999999997,0,0,0,無,有,無,75870,544,,0.0,0,分割出租,RPUPMLLKJIGGFCA37CC
中山區,建物,臺北市中山區南京東路二段１３７號５樓之１,0.0,商,,,1101012,土地0建物0車位0,五層,14,辦公商業大樓,商業用,鋼筋混凝土造,0670810,218.74,0,0,0,無,有,無,119106,545,,0.0,0,分割出租,RPWPMLLKJIGGFCA57CC
松山區,建物,臺北市松山區八德路二段３６６巷３６號３樓之１,0.0,住,,,1101030,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800409,52.43000000000001,2,2,1,有,有,有,25000,477,,0.0,0,,RPQNMLLKJIGGFDA86CC
士林區,房地(土地+建物),臺北市士林區中正路１８７巷２號,47.66,商,,,1101110,土地1建物1車位0,一層,12,住宅大樓(11層含以上有電梯),學前教育設施,鋼筋混凝土造,0931230,183.9,0,0,0,無,無,有,92000,500,,0.0,0,,RPSNMLLKJIGGFEA27DC
大安區,建物,臺北市大安區羅斯福路三段１２５號１０樓之２,0.0,商,,,1101101,土地0建物1車位0,十層,12,辦公商業大樓,見使用執照,鋼筋混凝土造,0670902,76.44,1,1,1,有,有,無,24000,314,,0.0,0,,RPQNMLLKJIGGFFA07CC
