編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPROMLOKKHHGFAH87EA,29,14.16,超級市場﹐停車場,鋼筋混凝土造,81年9月26日,八層,地下一層,持分移轉
RPROMLOKKHHGFAH87EA,29,1.47,共同使用部份,鋼筋混凝土造,81年9月26日,八層,,持分移轉
RPORMLSJKHHGFAH08DA,30,9.39,共同使用部份,鋼筋混凝土造,80年11月26日,六層,,持分移轉
RPORMLSJKHHGFAH08DA,30,.53,共同使用部份,鋼筋混凝土造,80年11月26日,六層,,持分移轉
RPORMLSJKHHGFAH08DA,30,11.61,商業用,鋼筋混凝土造,80年11月26日,六層,一層,全筆移轉
RPRPMLQKKHHGFCH28DA,15,196.78,住家用,鋼筋混凝土造,96年2月9日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPTOMLPKKHHGFEH58EA,28,87.33,工業用,鋼筋混凝土造,82年11月4日,八層,四層 陽台 雨遮,全筆移轉
RPTOMLPKKHHGFEH58EA,28,21.46,共同使用部份,鋼筋混凝土造,82年11月4日,八層,,持分移轉
RPSNMLMLKHHGFFH28EA,1,197.70,住宅、住宅（附屬停車空間）、梯間,鋼筋混凝土造,110年7月21日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPXNMLRJKHHGFCH68DA,1,110.02,集合住宅,鋼筋混凝土造,109年11月4日,十二層,三層 陽台,全筆移轉
RPXNMLRJKHHGFCH68DA,1,141.03,共有部分：附屬停車空間、附屬防空避難室兼停車空間、附屬樓梯間、電梯機房,鋼筋混凝土造,109年11月4日,十二層,,持分移轉
RPPNMLMKKHHGFCH47DA,40,45.95,住家用,加強磚造,70年8月25日,二層,一層 二層 騎樓,持分移轉
RPWNMLRKKHHGFCH68DA,4,1.08,管理室（社區中心）、管理室（附屬電信機房）,鋼筋混凝土造,107年3月28日,二層,一層 二層,持分移轉
RPXNMLRKKHHGFCH78DA,4,1.08,管理室（社區中心）、管理室（附屬電信機房）,鋼筋混凝土造,107年3月28日,二層,一層 二層,持分移轉
RPWNMLRKKHHGFCH68DA,2,361.54,住家用,鋼筋混凝土造,108年9月5日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPXNMLRKKHHGFCH78DA,2,274.92,住家用,鋼筋混凝土造,108年9月5日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPPNMLQKKHHGFBH77DA,4,51.45,住家用,鋼筋混凝土造,106年12月29日,五層,三層 陽台,全筆移轉
