編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQPMLOKNHGGFAT66CC,40,67.50,住商用,鋼筋混凝土造,70年3月30日,四層,,
RPWNMLMKNHGGFDT17CC,25,121.72,住家用,鋼筋混凝土造,85年3月4日,十六層,,
RPWNMLMKNHGGFDT17CC,25,78.33,公共設施,鋼筋混凝土造,85年3月4日,十六層,,
RPQNMLLLNHGGFDT56CC,27,80.07,住家用,鋼筋混凝土造,82年11月20日,七層,,
RPQNMLLLNHGGFDT56CC,27,29.64,防空避難室兼停車空間　公共樓梯　電梯間,鋼筋混凝土造,82年11月20日,七層,,
RPTNMLOLNHGGFCT07CC,6,33.19,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPUNMLOLNHGGFCT17CC,6,33.40,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPVNMLOLNHGGFCT27CC,6,33.20,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPWNMLOLNHGGFCT37CC,6,38.48,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPOOMLOLNHGGFCT66CC,6,33.40,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPXNMLOLNHGGFCT47CC,6,33.81,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPPOMLOLNHGGFCT76CC,6,38.64,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPQOMLOLNHGGFCT86CC,6,33.27,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPROMLOLNHGGFCT96CC,6,33.40,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPTOMLOLNHGGFCT17CC,6,33.80,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPVOMLOLNHGGFCT37CC,6,33.19,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPUOMLOLNHGGFCT27CC,6,33.19,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPWOMLOLNHGGFCT47CC,6,33.19,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPSQMLOLNHGGFCT27CC,6,33.50,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPQQMLOLNHGGFCT07CC,6,38.64,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPVQMLOLNHGGFCT57CC,6,33.20,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPUQMLOLNHGGFCT47CC,6,33.50,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPORMLOLNHGGFCT96CC,6,29.52,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPWQMLOLNHGGFCT67CC,6,33.40,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPTQMLOLNHGGFCT37CC,6,33.20,集合住宅,鋼筋混凝土構造,103年12月17日,七層,,
RPPRMLOLNHGGFCT07CC,5,30.84,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPRRMLOLNHGGFCT27CC,5,30.94,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPTRMLOLNHGGFCT47CC,5,30.94,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPSRMLOLNHGGFCT37CC,5,29.86,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPURMLOLNHGGFCT57CC,5,31.10,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPWRMLOLNHGGFCT77CC,5,29.86,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPXRMLOLNHGGFCT87CC,5,30.90,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPQSMLOLNHGGFCT27CC,5,30.02,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPOSMLOLNHGGFCT07CC,5,30.29,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPPSMLOLNHGGFCT17CC,5,30.38,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPRSMLOLNHGGFCT37CC,5,30.02,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPSSMLOLNHGGFCT47CC,5,30.90,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPVSMLOLNHGGFCT77CC,4,29.86,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPWSMLOLNHGGFCT87CC,4,30.31,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPXSMLOLNHGGFCT97CC,4,30.45,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPOTMLOLNHGGFCT17CC,4,30.55,集合住宅,鋼筋混凝土構造,105年11月4日,七層,,
RPUOMLLMNHGGFAT86CC,,21.29,住家用,磚造,,二層,,
RPPNMLOJOHGGFAT98CC,38,78.02,住家用,鋼筋混凝土造,72年3月30日,五層,,
RPPNMLOJOHGGFAT98CC,38,.00,國民住宅，公共設施,鋼筋混凝土造,72年3月30日,五層,,
RPQPMLSJOHGGFCT27CC,12,1789.62,廠房（辦公室）（品管室）（倉庫）（作業廠房）（機械室）（冷凍室）（儲藏室）（走廊）,鋼筋混凝土構造、鋼骨構造,97年12月16日,二層,,
RPQNMLQKOHGGFCT96CC,7,2264.40,農業設施〈菇類栽培場〉〈菇類培植廢棄包處理場〉,鋼骨構造,103年3月10日,一層,,
RPWNMLRKOHGGFAT47CC,38,40.17,住家用,鋼筋混凝土造,72年9月6日,五層,,
RPWNMLRKOHGGFAT47CC,38,5.81,樓梯,鋼筋混凝土造,72年9月6日,五層,,
RPTNMLSLOHGGFAT37CC,1,233.50,住家用,鋼筋混凝土造,109年12月8日,三層,,
RPVNMLSKOHGGFAT47CC,28,86.23,住家用,鋼筋混凝土造,82年3月8日,七層,,
RPVNMLSKOHGGFAT47CC,28,28.84,共有部份,鋼筋混凝土造,82年3月8日,七層,,
RPSNMLQJPHGGFAT96CC,13,9.78,辦公室,鋼筋混凝土造,97年3月5日,四層,,
RPSNMLQJPHGGFAT96CC,13,4.83,辦公室、機電空間、梯廳,鋼筋混凝土造,97年3月5日,四層,,
RPSNMLQJPHGGFCT27DC,26,178.97,住宅停車空間,鋼筋混凝土造,84年9月6日,五層,,
