編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPUSMLLKQHHGFCA38CC,,20.00,住家用,加強磚造,,二層,,
RPVRMLLKQHHGFCA38CC,23,178.68,工業用,鋼筋混凝土造,88年2月4日,八層,,
RPVRMLLKQHHGFCA38CC,23,68.75,共有部分,鋼筋混凝土造,88年2月4日,八層,,
RPVSMLLKQHHGFCA48CC,13,97.43,商業用,鋼筋混凝土造,98年9月16日,十八層,,
RPVSMLLKQHHGFCA48CC,13,20.18,共有部分,鋼筋混凝土造,98年9月16日,十八層,,
RPVSMLLKQHHGFCA48CC,13,20.79,共有部分,鋼筋混凝土造,98年9月16日,十八層,,
RPWSMLLKQHHGFCA58CC,13,53.48,住家用,鋼筋混凝土造,98年10月27日,十二層,,
RPVSMLLKQHHGFCA48CC,13,5.67,共有部分,鋼筋混凝土造,98年9月16日,十八層,,
RPWSMLLKQHHGFCA58CC,13,25.03,本共有部分之項目有第一層機車停車空間、汽機車昇降機、梯廳、雨遮、騎樓、第二至十二層梯廳、雨遮、屋頂突出物一至二層梯間、雨遮、屋頂突出物三層電梯機房、水箱、雨遮、地下一層防空避難室間停車空間、機械室、受電箱、台電配電室、汽機車昇降機、緊急發電機室、地下二層機械室、停車空間、汽機車昇降機、地下三層消防泵浦室、停車空間、水箱及汽機車昇降機等４７項。,鋼筋混凝土造,98年10月27日,十二層,,
RPXSMLLKQHHGFCA68CC,41,34.14,住家用,鋼筋混凝土造,70年5月4日,十二層,,
RPXSMLLKQHHGFCA68CC,41,8.73,共有部分,鋼筋混凝土造,70年5月4日,十二層,,
RPOTMLLKQHHGFCA87CC,37,110.47,住家用,鋼筋混凝土造,74年10月4日,五層,,
RPOTMLLKQHHGFCA87CC,37,9.83,共有部分,鋼筋混凝土造,74年10月4日,五層,,
RPWNMLLKQHHGFBA97CC,9,78.71,住家用,鋼筋混凝土造,102年1月4日,十五層,,
RPWNMLLKQHHGFBA97CC,9,52.69,本共有部分之項目有騎樓、大廳、緊急升降機間兼特別安全梯排煙室、行動不便升降機、緊急升降機、特別安全梯、管委會辦公室、機電設備空間（電信室）、梯廳、排煙室、防空避難室兼機車停車空間、電錶室、台電配電室、汽車停車空間、機電設備空間、發電機室、消防泵浦室、自來水箱、垃圾處理室、機房、消防水箱、水錶室、水箱、電梯機房、安全梯等２５項。,鋼筋混凝土造,102年1月4日,十五層,,
RPOOMLLKQHHGFBA27CC,3,141.15,住家用,鋼筋混凝土造,108年4月11日,十二層,,
RPPTMLLKQHHGFCA97CC,41,25.46,住家用,鋼筋混凝土造,70年5月4日,十二層,,
RPQOMLLKQHHGFBA47CC,,195.18,,加強磚造,,三層,,
RPPTMLLKQHHGFCA97CC,41,7.50,共有部分,鋼筋混凝土造,70年5月4日,十二層,,
RPSOMLLKQHHGFBA67CC,47,29.44,住家用,鋼筋混凝土造,64年7月23日,五層,,
RPSOMLLKQHHGFBA67CC,47,7.04,共有部分,鋼筋混凝土造,64年7月23日,五層,,
RPTOMLLKQHHGFBA77CC,48,113.74,,鋼筋混凝土造,63年3月8日,四層,,
RPVOMLLKQHHGFBA97CC,27,15.55,商業用,鋼筋混凝土造,85年1月6日,十二層,,
RPVOMLLKQHHGFBA97CC,27,7.12,共有部分,鋼筋混凝土造,85年1月6日,十二層,,
RPWNMLLKQHHGFEA28CC,8,37.06,住家用,鋼筋混凝土造,103年9月11日,九層,,
RPWNMLLKQHHGFEA28CC,8,23.50,本共有部分之項目有：汽車昇降機空間、機車昇降機、供行動不便者使用電梯、大廳、梯廳、通道、雨遮、水箱、消防水箱、全自動機械設備機房、電梯間、樓梯間、管理員室、機械室（電信機室）、ＦＲＰ水箱、台電配電室、發電機室、配電盤及電錶、防空避難室兼停車空間、消防泵浦室、停車空間等共二十一項。,鋼筋混凝土造,103年9月11日,九層,,
RPROMLLKQHHGFEA87CC,45,62.66,住家用,鋼筋混凝土造,66年10月17日,七層,,
RPROMLLKQHHGFEA87CC,45,13.19,共有部分,鋼筋混凝土造,66年10月17日,七層,,
RPXOMLLKQHHGFDA38CC,28,17.05,住家用,鋼筋混凝土造,83年7月15日,十層,,
RPXOMLLKQHHGFDA38CC,28,6.64,共有部分,鋼筋混凝土造,83年7月15日,十層,,
RPTOMLLKQHHGFEA08CC,43,81.88,住家用,鋼筋混凝土造,68年7月5日,五層,,
RPVNMLLKQHHGFFA28CC,27,47.51,商業用,鋼筋混凝土造,84年12月20日,六層,,
RPUNMLLKQHHGFFA18CC,35,62.97,商業用,鋼筋混凝土造,76年3月3日,十二層,,
RPOOMLLKQHHGFFA67CC,48,41.09,商業用,鋼筋混凝土造,63年8月23日,四層,,
RPOOMLLKQHHGFFA67CC,48,19.55,共有部分,鋼筋混凝土造,63年8月23日,四層,,
RPOOMLLKQHHGFFA67CC,48,37.25,商業用,鋼筋混凝土造,63年8月23日,四層,,
RPOOMLLKQHHGFFA67CC,48,17.80,共有部分,鋼筋混凝土造,63年8月23日,四層,,
RPRNMLLKQHHGFFA87CC,57,138.64,住家用,鋼筋混凝土造,54年10月15日,五層,,
RPPOMLLKQHHGFFA77CC,46,80.67,住家用,鋼筋混凝土造,65年11月4日,十二層,,
RPPOMLLKQHHGFFA77CC,46,11.14,共有部分,鋼筋混凝土造,65年11月4日,十二層,,
RPPOMLLKQHHGFFA77CC,46,2.85,共有部分,鋼筋混凝土造,65年11月4日,十二層,,
RPQOMLLKQHHGFFA87CC,43,91.76,住家用,鋼筋混凝土造,68年12月10日,七層,,
RPPOMLLKQHHGFAA27CC,42,103.06,住家用,鋼筋混凝土造,69年8月6日,五層,,
RPPOMLLKQHHGFAA27CC,42,18.45,共有部分,鋼筋混凝土造,69年8月6日,五層,,
