編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTOMLLKQHHGFAE08CC,43,38.69,,鋼筋混凝土造,68年12月18日,十二層,,
RPTOMLLKQHHGFAE08CC,43,9.06,見使用執照,鋼筋混凝土造,68年12月18日,十二層,,
RPQNMLLKQHHGFEE08CC,30,167.63,住家用,鋼筋混凝土造,81年3月21日,二十一層,,
RPQNMLLKQHHGFEE08CC,30,77.58,見使用執照,鋼筋混凝土造,81年3月21日,二十二層,,
RPPOMLLKQHHGFAE67CC,31,160.80,商業用,鋼筋混凝土造,81年1月31日,二十層,,
RPPOMLLKQHHGFAE67CC,31,84.50,見使用執照,鋼筋混凝土造,81年1月31日,二十層,,
RPSOMLLKQHHGFAE97CC,41,23.53,,鋼筋混凝土造,70年11月27日,十二層,,
RPTNMLLKQHHGFBE08CC,25,187.39,住家用,鋼筋混凝土造,86年4月21日,三十五層,,
RPSOMLLKQHHGFAE97CC,41,6.32,,鋼筋混凝土造,70年11月27日,十二層,,
RPTNMLLKQHHGFBE08CC,25,94.55,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,,
RPQNMLLKQHHGFAE67CC,36,25.59,,鋼筋混凝土造,75年2月17日,十六層,,
RPROMLLKQHHGFAE87CC,50,259.63,,加強磚造,61年11月3日,三層,,
RPQNMLLKQHHGFAE67CC,36,8.40,,鋼筋混凝土造,75年2月17日,十六層,,
RPQNMLLKQHHGFAE67CC,36,2.65,,鋼筋混凝土造,75年2月17日,十六層,,
RPQOMLLKQHHGFEE18CC,1,45.21,集合住宅,鋼骨構造，鋼骨鋼筋混凝土構造，鋼筋混凝土造,110年3月17日,二十八層,,
RPQOMLLKQHHGFEE18CC,1,25.98,本共有部分之項目有法定防空避難室兼停車空間、門廳、門廊、緩衝空間、停車空間、機車車道、樓梯間、防災中心、台電配電場所、中繼水箱、機械室、水箱等１２項。,鋼骨構造，鋼骨鋼筋混凝土構造，鋼筋混凝土造,110年3月17日,二十八層,,
RPROMLLKQHHGFEE28CC,20,24.43,住家用,見使用執照,92年1月30日,五層,,
RPROMLLKQHHGFEE28CC,20,9.26,見使用執照,見使用執照,92年1月30日,五層,,
