鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
竹南鎮,土地,成功段138地號,3.75,農,,,1111103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50500,13467,,0.0,0,,RPPOMLTJJIHGFDK58DA,0.0,0.0,0.0,無,
苗栗市,土地,文昌段432地號,95.6,商,,,1111102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,47071,,0.0,0,,RPSNMLMJJIHGFBK87DA,0.0,0.0,0.0,無,
西湖鄉,土地,新二湖段62地號,366.93,,山坡地保育區,交通用地,1111102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,366930,1000,,0.0,0,,RPSNMLLKJIHGFEK28EA,0.0,0.0,0.0,無,
大湖鄉,土地,南湖段1320-310地號,10016.0,,山坡地保育區,農牧用地,1111103,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3605760,360,,0.0,0,,RPQNMLOKJIHGFAK87DA,0.0,0.0,0.0,無,
苗栗市,土地,勝利段374地號,242.2,農,,,1111106,土地1建物0車位0,,,其他,,,,0.0,2,1,1,有,無,11000000,45417,,0.0,0,含未辦理保存登記房屋一棟,RPRNMLSJJIHGFBK38DA,0.0,0.0,0.0,無,0001
苑裡鎮,房地(土地+建物),苗栗縣苑裡鎮田心里５鄰田心５１之１３號,125.0,,特定農業區,甲種建築用地,1111101,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090330,219.5,5,2,3,有,無,10300000,46925,,0.0,0,本案所有費用含增值稅、房地合一稅均由買方負擔,RPPNMLLKJIHGFCK67DA,215.44,0.0,4.06,無,0002
造橋鄉,土地,南豐湖段1043地號,137.39,,山坡地保育區,丙種建築用地,1111102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,570000,4149,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPOMLOKJIHGFDK18DA,0.0,0.0,0.0,無,
造橋鄉,土地,南豐湖段1021地號,436.73,,山坡地保育區,丙種建築用地,1111102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1748000,4002,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLOKJIHGFDK38DA,0.0,0.0,0.0,無,
竹南鎮,土地,新山佳段1083地號,1.41,都市：其他:道路用地,,,1111107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6383,4527,,0.0,0,為道路用地每坪以15000元出售包含公共設施保留地用地；,RPWNMLRJJIHGFDK98DA,0.0,0.0,0.0,無,
