鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
頭城鎮,建物,宜蘭縣頭城鎮復興路６６號之９,0.0,住,,,1110801,土地0建物0車位0,二層,3,套房(1房1廳1衛),住商用,鋼筋混凝土造,0870921,13.9,1,0,1,有,無,無,4500,324,,0.0,0,,RPTNMLLKQHHGFBG28CC
羅東鎮,建物,宜蘭縣羅東鎮四育路１４３之１號,0.0,住,,,1110810,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0801227,80.5,3,2,2,有,無,有,14000,174,,0.0,0,,RPTOMLMKQHHGFAG38CC
五結鄉,建物,宜蘭縣五結鄉大吉五路１６０巷８號四樓,0.0,,一般農業區,甲種建築用地,1110808,土地0建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840321,105.71,3,1,2,有,無,有,13000,123,一樓平面,0.0,0,每月水電瓦斯、網路費由承租人另外負擔。,RPTOMLPKQHHGFAG68CC
冬山鄉,建物,宜蘭縣冬山鄉水源路３７巷４弄４２號四樓之１,0.0,,特定農業區,甲種建築用地,1110805,土地0建物1車位0,四層,4,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1061124,37.94,1,0,1,有,有,有,8000,211,,0.0,0,水電瓦斯、網路費及每月管理費1251元由承租人另外負擔。,RPUOMLPKQHHGFAG78CC
宜蘭市,建物,宜蘭縣宜蘭市農權路三段１９７巷１０弄２９號,0.0,住,,,1110815,土地0建物0車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0670419,16.69,1,0,1,有,無,有,5500,330,,0.0,0,,RPPPMLQKQHHGFBG58CC
礁溪鄉,建物,宜蘭縣礁溪鄉德陽街２１號７樓之８,0.0,住,,,1110815,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721124,55.54,1,0,1,有,無,有,5400,97,,0.0,0,,RPRPMLQKQHHGFBG78CC
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮新市路５９號,40.28,商,,,1110803,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土加強磚造,0651126,107.61,4,1,3,有,無,有,13000,121,,0.0,0,,RPSNMLRKQHHGFAG68CC
羅東鎮,建物,宜蘭縣羅東鎮中山西街２１０之２號,0.0,住,,,1110810,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700811,66.83,3,1,1,有,有,有,8000,120,,0.0,0,,RPOOMLSKQHHGFAG48CC
羅東鎮,建物,宜蘭縣羅東鎮中正北路３２號五樓之９,0.0,商,,,1110810,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0861211,62.93,1,1,1,有,無,有,8000,127,,0.0,0,,RPPOMLSKQHHGFAG58CC
