編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLTJNHIGFGE78EA,43,130.02,住商用,鋼筋混凝土造,69年3月17日,三層,一層 二層 三層 騎樓,全筆移轉
RPVNMLLJNHIGFIE58DA,52,40.85,住家用,磚造,60年10月19日,一層,一層,全筆移轉
RPQNMLTJNHIGFBE28EA,27,29.43,住家用,鋼筋混凝土造,85年4月1日,十二層,三層 陽台,全筆移轉
RPQNMLTJNHIGFBE28EA,27,44.15,住家用,鋼筋混凝土造,85年4月1日,十二層,,持分移轉
RPSNMLTJNHIGFBE48EA,19,35.49,住家用,鋼筋混凝土造,93年7月5日,十四層,十四層 陽台,持分移轉
RPSNMLTJNHIGFBE48EA,19,20.55,避難室電樓梯間停車空間,鋼筋混凝土造,93年7月5日,十四層,,持分移轉
RPXOMLLKNHIGFCE38DA,41,54.41,,鋼筋混凝土造,71年3月9日,五層,五層,全筆移轉
RPUNMLKKNHIGFAE67DA,31,5.05,商業用,鋼筋混凝土造,81年6月18日,十三層,四層,全筆移轉
RPUNMLKKNHIGFAE67DA,31,6.95,見使用執照,鋼筋混凝土造,81年6月18日,十三層,,持分移轉
RPVNMLTJNHIGFBE68DA,48,107.24,店舖、公寓,鋼筋混凝土造,64年5月22日,四層,一層 二層 騎樓,全筆移轉
RPSNMLKKNHIGFBE67EA,41,62.21,辦公室,鋼筋混凝土造,70年12月17日,五層,三層,全筆移轉
RPSNMLKKNHIGFBE67EA,41,13.69,,鋼筋混凝土造,70年12月17日,五層,,持分移轉
RPPUMLTJNHIGFCE88DA,49,91.70,,加強磚造,63年1月10日,二層,一層 二層,全筆移轉
RPPPMLKKNHIGFGE97DA,51,78.48,住家用,加強磚造,61年7月10日,二層,一層 二層,全筆移轉
RPVNMLKKNHIGFAE77DA,43,21.60,,鋼筋混凝土造,69年6月18日,十二層,七層,全筆移轉
RPSOMLMJNHIGFDE97DA,33,17.65,,鋼筋混凝土造,79年7月11日,五層,四層,全筆移轉
RPSOMLMJNHIGFDE97DA,33,9.57,見使用執照,鋼筋混凝土造,79年7月11日,五層,,持分移轉
RPVNMLKKNHIGFAE77DA,43,10.66,,鋼筋混凝土造,69年6月18日,十二層,,持分移轉
RPPNMLTJNHIGFDE28DA,32,139.27,,鋼筋混凝土造,79年12月28日,十二層,十一層 陽台,全筆移轉
RPPNMLTJNHIGFDE28DA,32,72.25,,鋼筋混凝土造,79年12月28日,十二層,,持分移轉
RPRNMLNJNHIGFEE97DA,38,81.90,,鋼筋混凝土造,74年6月24日,五層,四層 陽台,全筆移轉
RPTNMLMJNHIGFBE77DA,35,73.38,集合住宅,鋼筋混凝土造,77年5月30日,十二層,十二層 陽台,全筆移轉
RPTNMLMJNHIGFBE77DA,35,10.07,,鋼筋混凝土造,77年5月30日,十二層,,持分移轉
RPQNMLLJNHIGFAE27DA,42,204.71,,鋼筋混凝土造,70年1月28日,四層,一層 二層 三層 四層 騎樓,全筆移轉
RPPNMLMKNHIGFLE58EA,27,67.09,住家用,鋼筋混凝土造,85年5月8日,八層,六層 陽台 見其它登記事項,全筆移轉
RPPNMLMKNHIGFLE58EA,27,18.29,共有部份,鋼筋混凝土造,85年5月8日,八層,,持分移轉
RPPOMLOJNHIGFGE18DA,39,74.46,住家用,鋼筋混凝土造,73年4月16日,五層,五層,全筆移轉
RPTNMLKKNHIGFKE58DA,,133.23,住家用,鋼筋混凝土造,112年3月6日,三層,一層 二層 三層 陽台,全筆移轉
RPRNMLSJNHIGFGE68DA,47,26.40,住家用,磚造,65年8月1日,一層,一層,全筆移轉
RPUOMLKKNHIGFEE18DA,23,111.99,住家用,見使用執照,89年2月17日,十四層,六層 陽台,全筆移轉
RPUOMLKKNHIGFEE18DA,23,64.55,住家用,見使用執照,89年2月17日,十四層,,持分移轉
RPPOMLLKNHIGFCE57DA,7,114.62,集合住宅,鋼筋混凝土造,104年11月6日,十五層,十三層 陽台 雨遮,全筆移轉
RPPOMLLKNHIGFCE57DA,7,64.62,本共有部分之項目有防空避難室兼停車空間、門廊、陽台、管委會使用空間、頂蓋型開放空間、車道、梯間、昇降機間、機械室及水箱等１０項。,鋼筋混凝土造,104年11月6日,十五層,,持分移轉
RPSOMLSJNHIGFLE76DA,52,21.08,住家用,加強磚造,60年1月15日,一層,一層,持分移轉
RPQOMLPKNHIGFDE18DA,29,22.89,住家用,鋼筋混凝土造,83年1月4日,七層,四層,全筆移轉
RPQOMLPKNHIGFDE18DA,29,9.94,見使用執照,鋼筋混凝土造,83年1月4日,七層,,持分移轉
RPVNMLPKNHIGFDE58DA,34,125.03,,鋼筋混凝土造,78年1月20日,十二層,七層 陽台,全筆移轉
RPVNMLPKNHIGFDE58DA,34,17.74,,鋼筋混凝土造,78年1月20日,十二層,,持分移轉
