編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPROMLRKNHIGFAG38DA,1,56.11,集合住宅,鋼筋混凝土造,111年10月31日,四層,二層 陽台,全筆移轉
RPROMLRKNHIGFAG38DA,1,27.00,本共有部分之項目有停車空間、樓梯間、電梯間、水箱間等４項。,鋼筋混凝土造,111年10月31日,四層,,持分移轉
RPVOMLRKNHIGFAG78DA,28,48.23,住家用,鋼筋混凝土造,84年5月24日,十一層,六層 陽台 雨遮,全筆移轉
RPVOMLRKNHIGFAG78DA,28,15.24,共同使用部份（防空避難室．停車場．門廳．梯間．通道．守衛室）,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPVOMLRKNHIGFAG78DA,28,.47,屋頂突出物．梯間．通道．水箱．共同使用部份,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPVOMLRKNHIGFAG78DA,28,.47,屋頂突出物．梯間．通道．水箱．共同使用部份,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPVOMLRKNHIGFAG78DA,28,9.71,共同使用部份（通道．梯間）,鋼筋混凝土造,84年5月24日,十二層,,持分移轉
RPQNMLTKNHIGFBG58EA,16,18.36,農舍,鋼筋混凝土造,96年2月15日,一層,一層,全筆移轉
RPRNMLRKNHIGFBG38DA,41,2.32,共有部份,鋼筋混凝土造,71年7月27日,八層,,持分移轉
RPRNMLRKNHIGFBG38DA,41,2.77,共有部份,鋼筋混凝土造,71年7月27日,八層,,持分移轉
RPRNMLRKNHIGFBG38DA,41,15.85,商業用,鋼筋混凝土造,71年7月27日,八層,七層,全筆移轉
RPRNMLMLNHIGFBG08EA,46,81.52,住家用,鋼筋混凝土加強磚造,65年12月27日,二層,一層 二層,全筆移轉
RPQOMLOJNHIGFBG97DA,28,41.08,住家用,鋼筋混凝土造,84年5月1日,五層,三層 陽台 夾層,全筆移轉
RPQOMLOJNHIGFBG97DA,28,4.83,共有部份,鋼筋混凝土造,84年5月1日,五層,,持分移轉
RPQOMLOJNHIGFBG97DA,28,9.13,共有部份,鋼筋混凝土造,84年5月1日,五層,,持分移轉
RPRNMLMLNHIGFAG97EA,35,146.44,住家用,鋼筋混凝土加強磚造,77年2月12日,二層,一層 二層,全筆移轉
RPSNMLSJNHIGFAG38DA,40,124.42,住家用,鐵筋加強磚造,72年5月5日,二層,一層 二層,全筆移轉
RPXOMLNLNHIGFAG68DA,29,109.39,住家用,鋼筋混凝土造,83年3月23日,五層,三層 陽台,全筆移轉
