鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
文山區,建物,臺北市文山區車前路１１之２號二十二樓,0.0,商,,,1120209,土地0建物1車位3,二十二層,33,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040427,203.70999999999998,3,2,2,有,有,有,50000,245,其他,0.0,0,租賃契約書經法院公證，附地下4層汽車位一個編號226、機車位二個。,RPPNMLLKKHIGFAA66CC
中正區,建物,臺北市中正區和平西路一段１１號九樓,0.0,商,,,1120209,土地0建物0車位0,九層,11,套房(1房1廳1衛),商業用,鋼筋混凝土造,,42.6,1,0,1,有,無,有,13300,312,,0.0,0,此為分租套房，第九層共分成21間，一間平均面積約為42.60平方公尺。電費及每月垃圾費650元、水費250元、鍋爐費300元皆為承租人負擔。,RPPNMLNKKHIGFAA86CC
內湖區,建物,臺北市內湖區民權東路六段１６０號七樓之３,0.0,商,,,1120204,土地0建物1車位1,七層,14,辦公商業大樓,商業用,鋼筋混凝土造,0810629,205.13,3,2,0,有,有,有,56889,277,坡道平面,30.69,0,,RPPNMLNKKHIGFCA07CC
中山區,建物,臺北市中山區中山北路二段１２８巷６弄５號八樓之８,0.0,商,,,1120205,土地0建物1車位0,八層,8,套房(1房1廳1衛),商業用,鋼筋混凝土造,0660415,29.37,1,0,1,有,有,有,13000,443,,0.0,0,,RPQNMLNKKHIGFCA17CC
中山區,建物,臺北市中山區雙城街２５巷７號７樓,0.0,商,,,1120207,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041221,172.68,4,1,2,有,有,有,73269,424,,0.0,0,,RPRNMLNKKHIGFCA27CC
中山區,建物,臺北市中山區林森北路３６３號１４樓之１,0.0,商,,,1120213,土地0建物1車位0,十四層,18,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980916,103.91,1,2,1,有,有,有,55000,529,,0.0,0,,RPUNMLNKKHIGFCA57CC
北投區,房地(土地+建物),臺北市北投區中和街４５７之７號,86.66,住,,,1120202,土地1建物1車位0,一層,2,店面(店鋪),住家用,加強磚造,0620403,84.04,1,0,1,有,無,有,28000,333,,0.0,0,,RPUNMLNKKHIGFEA77CC
大安區,建物,臺北市大安區忠孝東路三段２１７巷１弄１４號,0.0,住,,,1120208,土地0建物1車位0,一層,6,店面(店鋪),住家用,鋼筋混凝土造,,150.77,0,0,0,無,無,無,92000,610,,0.0,0,,RPTNMLNKKHIGFFA77CC
大安區,建物,臺北市大安區信義路四段６０之７４號六樓,0.0,住,,,1120204,土地0建物1車位0,六層,6,套房(1房1廳1衛),,鋼筋混凝土造,0600301,31.29,1,1,1,有,有,有,12000,384,,0.0,0,社會住宅包租代管增辦第三期計畫，原待租租金13400，打九折後租金為12000，管理費500不計入租金,RPUNMLNKKHIGFFA87CC
大同區,建物,臺北市大同區赤峰街７１巷５號六樓,0.0,住,,,1120208,土地0建物1車位0,六層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0931112,54.86,1,1,1,有,有,有,19999,365,,0.0,0,,RPRNMLNKKHIGFBA17CC
大同區,建物,臺北市大同區承德路三段１０８巷７號二樓,0.0,住,,,1120211,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0610608,60.41,2,1,1,有,無,有,22800,377,,0.0,0,租金含稅價,RPSNMLNKKHIGFBA27CC
中正區,建物,臺北市中正區延平南路１６０之２號,0.0,商,,,1120209,土地0建物0車位0,四層,4,套房(1房1廳1衛),,鋼筋混凝土造,0560407,26.24,1,0,1,有,無,有,10500,400,,0.0,0,此為分租套房，第四層共分成3間，一間面積約為26.24平方公尺。電費及每月垃圾費650元、水費250元皆為承租人負擔。,RPTNMLNKKHIGFBA37CC
松山區,建物,臺北市松山區八德路四段７５５號六樓之１,0.0,商,,,1120208,土地0建物1車位0,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900507,45.54,1,1,1,有,有,有,24500,538,,0.0,0,社會住宅包租代管增辦第三期計畫，原待租租金30700，打八折後租金為24500，管理費1378不計入租金,RPTNMLNKKHIGFDA57CC
南港區,房地(土地+建物),臺北市南港區向陽路１８７號７樓,47.79,工,,,1120131,土地1建物1車位0,七層,14,廠辦,策略性產業,鋼筋混凝土造,0981106,285.27,0,0,0,無,無,無,80000,280,,0.0,0,,RPSNMLOKKHIGFDA57CC
松山區,建物,臺北市松山區民生東路四段６５號１樓,0.0,商,,,1120207,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640415,126.19,0,0,0,無,無,無,65000,515,,0.0,0,,RPUNMLOKKHIGFDA77CC
