編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLPJOHIGFAW17DA,1,70.50,集合住宅,鋼筋混凝土造,111年11月22日,五層,二層 陽台,全筆移轉
RPSNMLPJOHIGFAW17DA,1,11.23,集合住宅：本共有部分之項目計有樓梯間、水箱等２項。,鋼筋混凝土造,111年11月22日,五層,,持分移轉
RPRNMLOJNHIGFAW96EA,44,119.84,住商用,鋼筋混凝土加強磚造,68年8月25日,二層,一層 二層 騎樓,全筆移轉
RPQNMLOJNHIGFAW86EA,44,120.12,住商用,鋼筋混凝土加強磚造,68年8月25日,2,一層 二層 騎樓,全筆移轉
RPSNMLMJNHIGFAW76DA,6,26.17,集合住宅,鋼筋混凝土造,106年3月13日,三層,一層,全筆移轉
RPSNMLMJNHIGFAW76DA,6,7.46,集合住宅：本共有部分項目有停車空間、門廳、走廊、甲梯(無障礙)、乙梯、梯廳、安全梯及無障礙甲梯、消防機械室等８項。,鋼筋混凝土造,106年3月13日,三層,,持分移轉
RPPNMLRKNHIGFAW07DA,8,21.11,集合住宅,鋼筋混凝土造,104年7月22日,三層,二層 陽台,全筆移轉
RPPNMLRKNHIGFAW07DA,8,10.88,共有部分：本共有部分之項目計有：消防水箱、泵浦室、電信室、台電配電室、樓梯間、電梯間、停車空間等七項。,鋼筋混凝土造,104年7月22日,三層,,持分移轉
RPPNMLRKNHIGFAW07DA,8,8.55,共有部分：本共有部分之項目計有：樓梯間、門廊、走廊、電梯間等四項。,鋼筋混凝土造,104年7月22日,三層,,持分移轉
RPSNMLTKNHIGFAW57DA,5,42.56,集合住宅,鋼筋混凝土造,106年12月7日,三層,一層,全筆移轉
RPSNMLTKNHIGFAW57DA,5,8.67,共有部分：本共有部分之項目有梯間１項。,鋼筋混凝土造,106年12月7日,三層,,持分移轉
RPRNMLSKNHIGFAW47EA,25,202.14,住家用,鋼筋混凝土造,87年6月29日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPPNMLPLNHIGFAW96DA,6,36.23,集合住宅,鋼筋混凝土造,105年11月23日,九層,八層 陽台 雨遮,全筆移轉
RPPNMLPLNHIGFAW96DA,6,17.18,共有部分：本共有部分之項目有停車空間兼防空避難室、水箱、消防泵浦室、電信室、發電機室、台電配電室、梯廳、電樓梯間、（停車空間（一樓）垃圾儲藏空間、管委會辦公室、車道、陽台、雨遮、機械室、消防水池、雨水貯留池、基地內通路穿廊等１８項。,鋼筋混凝土造,105年11月23日,九層,,持分移轉
RPSNMLQKNHIGFAW27DA,,82.67,集合住宅,鋼筋混凝土造,112年2月13日,五層,三層 陽台,全筆移轉
RPSNMLQKNHIGFAW27DA,,14.26,集合住宅：本共有部分項目有梯廳、樓梯間、水箱及機械室等４項。,鋼筋混凝土造,112年2月13日,五層,,持分移轉
RPTNMLPLNHIGFAW37DA,11,105.08,住家用,鋼筋混凝土造,101年5月18日,二層,一層 二層 屋頂突出物,全筆移轉
RPPNMLLMNHIGFAW66DA,,71.26,集合住宅,鋼筋混凝土造,111年11月22日,五層,一層 陽台,全筆移轉
RPPNMLLMNHIGFAW66DA,,11.23,集合住宅：本共有部分之項目計有樓梯間、水箱等２項。,鋼筋混凝土造,111年11月22日,五層,,持分移轉
RPTNMLTJNHIGFAW57DA,2,64.03,集合住宅,鋼筋混凝土造,109年12月23日,五層,五層 陽台,全筆移轉
RPTNMLTJNHIGFAW57DA,2,13.60,集合住宅：本共有部分之項目計有安全梯、梯廳、梯坑、無障礙通路、電信機房、樓梯間、水箱等七項。,鋼筋混凝土造,109年12月23日,五層,,持分移轉
RPTNMLLJOHIGFAW86DA,15,102.86,集合住宅,鋼筋混凝土造,97年10月29日,五層,二層 陽台 雨遮,全筆移轉
RPTNMLLJOHIGFAW86DA,15,16.79,樓梯間,鋼筋混凝土造,97年10月29日,五層,,持分移轉
RPSNMLOLNHIGFAW17DA,,98.20,集合住宅,鋼筋混凝土造,112年4月11日,五層,二層 陽台,全筆移轉
RPSNMLOLNHIGFAW17DA,,18.36,集合住宅：本共有部分項目有梯廳、無障礙通路及水塔間等３項。,鋼筋混凝土造,112年4月11日,五層,,持分移轉
RPPNMLLJOHIGFAW09DA,8,79.21,集合住宅,鋼筋混凝土造,104年6月9日,三層,二層 陽台 雨遮,全筆移轉
RPPNMLLJOHIGFAW09DA,8,13.88,共有部分：本共有部分之項目計有樓梯間、電信機房等２項。,鋼筋混凝土造,104年6月9日,三層,,持分移轉
RPQNMLTLNHIGFAW47DA,7,26.36,集合住宅,鋼筋混凝土造,105年1月26日,三層,二層 陽台,全筆移轉
RPQNMLTLNHIGFAW47DA,7,8.95,共有部分：本共有部分之項目有車道、停車空間、消防蓄水池、蓄水箱、消防機械室、發電機室、樓梯間、電梯廳、管理室、電信室、玄關、大廳及陽台等１３項。,鋼筋混凝土造,105年1月26日,三層,,持分移轉
RPOOMLKMNHIGFAW56DA,,94.05,集合住宅,鋼筋混凝土造,112年4月11日,五層,一層 陽台,全筆移轉
RPOOMLKMNHIGFAW56DA,,18.36,集合住宅：本共有部分項目有梯廳、無障礙通路及水塔間等３項。,鋼筋混凝土造,112年4月11日,五層,,持分移轉
RPTNMLOLNHIGFAW27DA,8,62.96,集合住宅,鋼筋混凝土造,104年9月23日,七層,五層 陽台,全筆移轉
RPTNMLOLNHIGFAW27DA,8,41.78,共有部分：本共有部分之項目有地下一層、一至七層及屋突一層梯間、梯廳、發電機室、蓄水池、廢水機械室、消防機械室、防空避難室兼停車空間、汽車昇降機、汽車昇降機機房、空調機房－１、空調機房－２、臥式水箱等十二項。,鋼筋混凝土造,104年9月23日,七層,,持分移轉
RPUNMLQJOHIGFAW47DA,8,70.73,集合住宅,鋼筋混凝土造,104年4月30日,三層,二層 陽台,全筆移轉
RPUNMLQJOHIGFAW47DA,8,6.02,共有部分：本共有部分之項目計有樓梯間、門廳等二項。,鋼筋混凝土造,104年4月30日,三層,,持分移轉
RPQOMLRJOHIGFAW37EA,3,78.06,集合住宅,鋼筋混凝土造,109年8月17日,五層,五層 陽台,全筆移轉
RPQOMLRJOHIGFAW37EA,3,13.27,集合住宅：本共有部分之項目計無障礙電梯、梯廳、安全梯間、無障礙樓梯、機房（電信）、甲梯等６項。,鋼筋混凝土造,109年8月17日,五層,,持分移轉
RPPNMLRJOHIGFAW17EA,,61.43,集合住宅,鋼筋混凝土造,112年2月13日,五層,二層 陽台,全筆移轉
RPPNMLRJOHIGFAW17EA,,13.56,集合住宅：本共有部分項目有樓梯間、機電設備、梯廳、水箱等４項。,鋼筋混凝土造,112年2月13日,五層,,持分移轉
RPQNMLRJOHIGFAW27EA,,61.43,集合住宅,鋼筋混凝土造,112年2月13日,五層,三層 陽台,全筆移轉
RPQNMLRJOHIGFAW27EA,,13.56,集合住宅：本共有部分項目有樓梯間、機電設備、梯廳、水箱等４項。,鋼筋混凝土造,112年2月13日,五層,,持分移轉
RPRNMLRJOHIGFAW37EA,,61.43,集合住宅,鋼筋混凝土造,112年2月13日,五層,四層 陽台,全筆移轉
RPRNMLRJOHIGFAW37EA,,13.56,集合住宅：本共有部分項目有樓梯間、機電設備、梯廳、水箱等４項。,鋼筋混凝土造,112年2月13日,五層,,持分移轉
RPSNMLRJOHIGFAW47EA,,61.43,集合住宅,鋼筋混凝土造,112年2月13日,五層,五層 陽台,全筆移轉
RPSNMLRJOHIGFAW47EA,,13.56,集合住宅：本共有部分項目有樓梯間、機電設備、梯廳、水箱等４項。,鋼筋混凝土造,112年2月13日,五層,,持分移轉
RPTNMLKLMHIGFAW76DA,,98.38,集合住宅,鋼筋混凝土造,112年1月5日,五層,三層 陽台,全筆移轉
RPTNMLKLMHIGFAW76DA,,16.99,店舖、辦公室、集合住宅：本共有部分項目有梯廳、無障礙電梯、無障礙樓梯、儲藏室、電信室、管委會空間、安全梯、樓梯間、水箱間、機房、女廁、男廁、無障礙廁所等１３項。,鋼筋混凝土造,112年1月5日,五層,,持分移轉
RPSNMLKLMHIGFAW66DA,,98.38,集合住宅,鋼筋混凝土造,112年1月5日,五層,四層 陽台,全筆移轉
RPSNMLKLMHIGFAW66DA,,16.99,店舖、辦公室、集合住宅：本共有部分項目有梯廳、無障礙電梯、無障礙樓梯、儲藏室、電信室、管委會空間、安全梯、樓梯間、水箱間、機房、女廁、男廁、無障礙廁所等１３項。,鋼筋混凝土造,112年1月5日,五層,,持分移轉
RPTNMLQJMHIGFAW17DA,6,77.27,集合住宅,鋼筋混凝土造,106年3月24日,三層,二層 陽台,全筆移轉
RPTNMLQJMHIGFAW17DA,6,18.83,共有部分：本共有部分之項有梯間、無障礙電梯、電梯機房等３項。,鋼筋混凝土造,106年3月24日,三層,,持分移轉
RPQNMLRLMHIGFAW17DA,2,78.22,集合住宅,鋼筋混凝土造,110年6月11日,五層,一層,全筆移轉
RPQNMLRLMHIGFAW17DA,2,20.38,集合住宅：本共有部分項目有電訊室、機電空間、梯廳、門廳等４項。,鋼筋混凝土造,110年6月11日,五層,,持分移轉
RPUNMLPLMHIGFAW37DA,1,93.13,集合住宅,鋼筋混凝土造,111年8月11日,五層,四層 陽台,全筆移轉
RPUNMLPLMHIGFAW37DA,1,14.94,集合住宅：本共有部分之項目計有電梯間、１２人份電梯、樓梯間、梯廳、水箱及馬達間等５項。,鋼筋混凝土造,111年8月11日,五層,,持分移轉
RPWNMLRLMHIGFAW77DA,,115.25,集合住宅,鋼筋混凝土造,112年3月16日,五層,一層 陽台,全筆移轉
RPWNMLRLMHIGFAW77DA,,29.94,集合住宅：本共有部分項目有梯廳、安全梯等２項。,鋼筋混凝土造,112年3月16日,五層,,持分移轉
RPXNMLRLMHIGFAW87DA,,115.25,集合住宅,鋼筋混凝土造,112年3月16日,五層,二層 陽台,全筆移轉
